author,published_date,updated_date,like_count,comment,vader_sentiment
@keenefx321,2024-01-19 16:35:09+00:00,2024-01-19 16:35:09+00:00,0.0,"They let him speak so they can pretend that they  (WEF&#39;ers) listen to different points of view, when in fact they don&#39;t!",negative
@mattbarker3789,2024-01-19 16:35:08+00:00,2024-01-19 16:35:08+00:00,0.0,NWO 🫵 time is short,neutral
@HeadHickbilly,2024-01-19 16:35:01+00:00,2024-01-19 16:35:01+00:00,1.0,"So encouraging to hear someone from another country, be so well spoken and factual about the best economic and social system we’ve known. That said, it’s not about the money. There is the spiritual aspect, which must go back to if God is real, it’s about him And his purposes – our priorities must be loving God with all of our hearts and loving others.",positive
@evelynwhite2553,2024-01-19 16:34:59+00:00,2024-01-19 16:34:59+00:00,2.0,"WOW!!! What a speech!!! THANK YOU ARGENTINIAN <a href=""UCkszU2WH9gy1mb0dV-11UJg/8gF1Xp_zK8jk8gSDrI2wCw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/dv90XtfhAurw8gTgzar4DA""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>❤‍🔥💯",positive
@Eatadikcommiepig,2024-01-19 16:34:40+00:00,2024-01-19 16:34:40+00:00,1.0,About time when someone finally calls out the W.E.F for their evil aggenda,negative
@letthetruthbeknown,2024-01-19 16:34:31+00:00,2024-01-19 16:34:31+00:00,0.0,"I can&#39;t stand it when machines do things people should be doing, like speech. It&#39;s inhumane.",positive
@kay.p3895,2024-01-19 16:34:14+00:00,2024-01-19 16:34:14+00:00,0.0,👏 👏 👏 👏 👏,neutral
@janevanreenen8768,2024-01-19 16:34:06+00:00,2024-01-19 16:34:06+00:00,0.0,Thought he couldn’t speak English?,neutral
@thewestiswasted5216,2024-01-19 16:33:58+00:00,2024-01-19 16:34:24+00:00,0.0,"SIR, THIS MAY  BE YOUR LAST INVITATION AT WEF .  BUT  WHAT ELSE CAN YOU REALLY ADD ON THIS ?   &quot;BOY&quot; , YOU NAILED IT !!<br>CONGRATULATIONS 👏 👏 👏 👏 👏",neutral
@miker00I,2024-01-19 16:33:51+00:00,2024-01-19 16:33:51+00:00,0.0,A worldwide Leader.,neutral
@bretly2069,2024-01-19 16:33:45+00:00,2024-01-19 16:33:45+00:00,0.0,"Wait, why does the A I have a Spanish accent while it&#39;s translating?",neutral
@christophe2496,2024-01-19 16:33:39+00:00,2024-01-19 16:33:39+00:00,0.0,So true.,positive
@buckrodgers3955,2024-01-19 16:33:30+00:00,2024-01-19 16:33:30+00:00,0.0,I&#39;m Canadian. We are living under the tyrannical control of the WEF puppet Trudeau and his side kicks Freeland and Singh.<br>The WEF are a foreign political communist party aka the forth reich.,positive
@jar8459,2024-01-19 16:32:59+00:00,2024-01-19 16:32:59+00:00,0.0,And this is why they elected this man what a huge set of balls.,positive
@danpeterson7327,2024-01-19 16:32:32+00:00,2024-01-19 16:32:32+00:00,0.0,"Perhaps I misunderstood but how can the monopolies inevitably created at the peak of capitalism , be considered a success of capitalism when it ruins the capitalist system?  It created the persons he is arguing towards.",positive
@danielbrowniel,2024-01-19 16:32:19+00:00,2024-01-19 16:32:19+00:00,0.0,Okay? why did he speak Spanish with Tucker and now he speaks English?,positive
@expsterm1,2024-01-19 16:31:49+00:00,2024-01-19 16:31:49+00:00,0.0,"Wow, he speaks good English",positive
@Tman1969,2024-01-19 16:31:27+00:00,2024-01-19 16:31:27+00:00,2.0,God bless Argentina ❤❤❤,positive
@guedegba,2024-01-19 16:31:12+00:00,2024-01-19 16:31:12+00:00,0.0,nonsense,negative
@raynaylor8602,2024-01-19 16:31:06+00:00,2024-01-19 16:31:06+00:00,0.0,A similar speech resulted in an all out assault on Trump. I hope this great man has great security.,positive
@sawritten,2024-01-19 16:30:51+00:00,2024-01-19 16:30:51+00:00,0.0,Wow! Wow! WOW!,positive
@cristianandres9451,2024-01-19 16:30:45+00:00,2024-01-19 16:30:45+00:00,0.0,"Argentina never was a dominant power, that is an argentinean fantasy. They had a great economy but never was the leading power.",positive
@Spark877,2024-01-19 16:30:43+00:00,2024-01-19 16:30:43+00:00,0.0,Bless this man,positive
@RM-zj9ve,2024-01-19 16:30:25+00:00,2024-01-19 16:30:25+00:00,0.0,If there are 110 thousand views how come there are only 11 thousand like. Does this mean you want Socialism and or Communism. Or are you to lazy to click your mouse.,positive
@camoFLOO22,2024-01-19 16:30:17+00:00,2024-01-19 16:30:17+00:00,24.0,Viva la Libertad carajo 🇲🇽❤️🇦🇷,neutral
@1013AM,2024-01-19 16:30:13+00:00,2024-01-19 16:30:13+00:00,2.0,Congratulations to all! Think outside the boxes 📦. Great leaders 👍,positive
@brianvititoe8721,2024-01-19 16:30:07+00:00,2024-01-19 16:30:07+00:00,0.0,Truth!,positive
@bretly2069,2024-01-19 16:30:02+00:00,2024-01-19 16:30:02+00:00,0.0,This from the WEF?  Surprised they didn&#39;t cancel him.,neutral
@davidshoemaker8066,2024-01-19 16:29:59+00:00,2024-01-19 16:29:59+00:00,0.0,Speak the truth my friend!! Good for you. Good for you!,positive
@jacobjj3466,2024-01-19 16:29:54+00:00,2024-01-19 16:29:54+00:00,14.0,"Javier Milei , great speech , best wishes to you and Argentina !",positive
@thomascoleman6322,2024-01-19 16:29:49+00:00,2024-01-19 16:29:49+00:00,0.0,Say no to globalists!,negative
@jamesrussell415,2024-01-19 16:29:35+00:00,2024-01-19 16:29:35+00:00,0.0,"Brilliant, he won&#39;t be asked back.",positive
@creaturesfromtheether5310,2024-01-19 16:29:32+00:00,2024-01-19 16:29:32+00:00,0.0,Andrew Tate would be proud,positive
@user-zs4jn4yx3w,2024-01-19 16:29:25+00:00,2024-01-19 16:29:25+00:00,0.0,"Thank you<br>The current afflictions  loss of freedom is their ggoal We the people must be united as they are against us we should  unite with one another They e been at wwar against us for a while,theyre now intrnsifying their tactics  on all fronts, sky/air,food, health, land &amp; our $$ Be vigilant🙏💛",positive
@JoeySena-nh8dn,2024-01-19 16:29:05+00:00,2024-01-19 16:29:05+00:00,1.0,Touches and pitch forks. Time to go to the streets. Stop paying taxes and interest to the Lord&#39;s.,positive
@passionfly1,2024-01-19 16:29:03+00:00,2024-01-19 16:29:03+00:00,0.0,Maybe those damnable Globalists will start to listen to WISDOM and eloquence. Argentina should be extremely proud of having this man as their President!,positive
@sherimelton3178,2024-01-19 16:29:02+00:00,2024-01-19 16:29:02+00:00,5.0,This guy is genius. The world needs to listen to him and heed his words,neutral
@imagomagus,2024-01-19 16:29:02+00:00,2024-01-19 16:29:02+00:00,0.0,"I listened to the original, the translation is legit. He called them &quot;parasites&quot;. Yes!",positive
@kedeglow2743,2024-01-19 16:28:51+00:00,2024-01-19 16:28:51+00:00,0.0,I hope he has great security.  I pray that The Lord God will protect him!,positive
@barryvj171,2024-01-19 16:28:45+00:00,2024-01-19 16:28:45+00:00,0.0,He is 100% correct on every point !!,neutral
@biondatiziana,2024-01-19 16:28:24+00:00,2024-01-19 16:28:24+00:00,25.0,"Brilliant! If you agree, please share! This speech deserves to be heard and discussed everywhere.",positive
@robertharris7297,2024-01-19 16:28:12+00:00,2024-01-19 16:28:12+00:00,0.0,Something looks odd about this video&#39;s movements and the speakers voice skips some.. Is this real or a propaganda release by the WEF?,negative
@jantrochowski2857,2024-01-19 16:28:11+00:00,2024-01-19 16:28:11+00:00,4.0,"Spot on!Just truth-tested,tried,proven,verified many times!",neutral
@elizabethtaylor8416,2024-01-19 16:28:10+00:00,2024-01-19 16:28:10+00:00,5.0,"A man for all seasons,<br>with the courage to speak truth to power.<br>God bless you Sir.",positive
@ReneFWJ,2024-01-19 16:28:06+00:00,2024-01-19 16:28:06+00:00,1.0,"The problem is human nature, on both sides, state, aswell as private companies, are doing inhumane things, given free reign, the key is to find a balance, that gives prosperity and keeps the beast in check, that is what history can teach us.",positive
@KeviPegoraro,2024-01-19 16:27:08+00:00,2024-01-19 16:27:08+00:00,1.0,"I hope to see more precise speeches like this, the word need it",positive
@freebretth,2024-01-19 16:27:00+00:00,2024-01-19 16:27:00+00:00,87.0,It was a privilege to hear this.,positive
@trevorhinkley2291,2024-01-19 16:26:53+00:00,2024-01-19 16:26:53+00:00,0.0,"Socialism STINKS! It&#39;s a con and a failure, it can tolerate NO opposition, and eradicates any opposition often by lethal means. Long live free market honest Capitalism.",negative
@7iLeto,2024-01-19 16:26:45+00:00,2024-01-19 16:26:45+00:00,1.0,I am seriously considering moving to Argentina,negative
@testingforyoutube,2024-01-19 16:26:34+00:00,2024-01-19 16:26:34+00:00,0.0,"Well, I have to disagree with him. The GDP explosion has nothing to do with free market capitalism but with the industrial revolution. The endpoint of capitalism is always financial dictatorship. There is a reason why the people that are involved with the great reset agenda are all billionaires.",positive
@mermiez1,2024-01-19 16:26:16+00:00,2024-01-19 16:26:16+00:00,0.0,"The fact they allowed him to say hard truths, makes me suspicious of it. 🤔🧐",neutral
@creaturesfromtheether5310,2024-01-19 16:26:06+00:00,2024-01-19 16:26:06+00:00,0.0,Capitalism might be better but it&#39;s still not the answer. We need to live by nature law,positive
@jdiaz074,2024-01-19 16:25:55+00:00,2024-01-19 16:25:55+00:00,1.0,"He didn&#39;t say &quot;the controversial agenda of abortion rights&quot;, he said &quot;the bloody agenda of abortion&quot;. Woke translation",negative
@GoodGains_lifestyle,2024-01-19 16:25:47+00:00,2024-01-19 16:25:47+00:00,0.0,Argentina 🇦🇷 let’s go freedom!!! ❤️💯🙏🇺🇸,positive
@patricksommer8532,2024-01-19 16:25:46+00:00,2024-01-19 16:25:46+00:00,0.0,"blindet by the light... this is a &quot;idol&quot;, he is placed there to gather the fools back into this system",negative
@jobloggs7400,2024-01-19 16:25:10+00:00,2024-01-19 16:25:10+00:00,0.0,I hope this guy has good security,positive
@jenniferthanhhango5018,2024-01-19 16:24:45+00:00,2024-01-19 16:24:45+00:00,1.0,Listening to riveting Milei the 2nd time!  Can&#39;t get enough of this Prez!❤❤❤❤,positive
@amazer747,2024-01-19 16:24:08+00:00,2024-01-19 16:24:08+00:00,0.0,There&#39;s a vacancy in the UK later this year. Please apply!,positive
@Bob-rb9zw,2024-01-19 16:24:00+00:00,2024-01-19 16:24:00+00:00,0.0,We need to see if Argentina is willing to loan him to other countries.,neutral
@renatocamurca2713,2024-01-19 16:23:52+00:00,2024-01-19 16:23:52+00:00,0.0,Few statesmen are so smart and cleaver than Javier Milei. Just pay attention to his allerts and you come to the conclusion that Western Civilization is deeply endangered !!,positive
@xmolierex,2024-01-19 16:23:39+00:00,2024-01-19 16:23:39+00:00,0.0,Thank goodness that now international politics has confirmed that the majority must prevail over the agenda of the minority. Long live the West and our cultural values and heritage! Ave! 🫡,positive
@cottington32,2024-01-19 16:23:37+00:00,2024-01-19 16:23:37+00:00,2.0,"What an excellent speech and very brave given the circumstances in which it was delivered, well done Argentina, the corrupt politicians in the UK and USA should take note….",positive
@dimgarcia,2024-01-19 16:23:24+00:00,2024-01-19 16:23:24+00:00,0.0,A WEF puppet  preaching within the WEF about free market capitalism and how it can save the world? This is ridiculous. Sorry to spill the beans BUT free-market capitalism nor WEF collectivism is the answer to the issues we are facing today. Why? Because none of the two deals with two main issues: 1) Who prints money in the first place? 2) Net disposable income <br><br>I know everyone is looking for a &quot;fresh leader&quot; with &quot;guts&quot; but Milei is not the one.,positive
@scientificapproach6578,2024-01-19 16:23:04+00:00,2024-01-19 16:23:04+00:00,1.0,Farzad thank you for posting.,positive
@tonyevans4822,2024-01-19 16:22:59+00:00,2024-01-19 16:22:59+00:00,2.0,This dude is awesome!! I’m moving to Argentina!!!,positive
@swhbpocl,2024-01-19 16:22:11+00:00,2024-01-19 16:22:11+00:00,1.0,Whoh!,neutral
@jazzcommando,2024-01-19 16:21:52+00:00,2024-01-19 16:21:52+00:00,0.0,"&quot;Free markets&quot;, with little or no regulations/regulatory strength, lead to predatory capitalism as personified by the likes of serial hoarders such as Bezos and Gates. To make the economic &quot;pie&quot; sustainable and viable, we must provide an environment that promotes/supports innovation while ensuring that the hoarding swine are unable to gobble up everything of value that isn&#39;t nailed down.",positive
@alphonsev.sierra4604,2024-01-19 16:21:37+00:00,2024-01-19 16:21:37+00:00,0.0,That&#39;s manipulation.<br>He is talking about the freedom of the rich people..,positive
@mrvgranfield,2024-01-19 16:21:32+00:00,2024-01-19 16:21:32+00:00,0.0,Sweden has one of the highest TAXES in the West at about 50% free education free child care free health care with unemployment and sickness benefits is not a failure it&#39;s not a socialist country either so this speach is BS. All these rules are flexible because the world is not a fixed or static thing some places are good and some are not and they have their reasons . So its not to do with the labels so much as to do with people and prosperity,positive
@Dr.Pepper001,2024-01-19 16:20:52+00:00,2024-01-19 16:20:52+00:00,0.0,"The WEF are fascists, not socialists or communists.",negative
@dr.gregoryweisswassernd7251,2024-01-19 16:20:51+00:00,2024-01-19 16:20:51+00:00,17.0,Well said and said at the WEF. WOW,positive
@jonmatrix2033,2024-01-19 16:20:48+00:00,2024-01-19 16:20:48+00:00,0.0,Can he be our president.  We could use him hear in the usa.,neutral
@1jamaican,2024-01-19 16:20:27+00:00,2024-01-19 16:20:27+00:00,0.0,"This was amazing.  Pure facts.  Capitalism IS the biggest reason for the uplifting of people out of poverty, spurring creativity and extending life in the world.  The opposite, communism is the reason for the most poverty, death and oppression.  The proof is in our history.",negative
@jonmatrix2033,2024-01-19 16:19:42+00:00,2024-01-19 16:19:42+00:00,10.0,He is saying the absolute truth glad you shared this .,positive
@kathymiller5781,2024-01-19 16:19:39+00:00,2024-01-19 16:19:39+00:00,370.0,"God Bless this man. A Real Leader, For the People!!!!❤",positive
@lengraham6913,2024-01-19 16:19:37+00:00,2024-01-19 16:19:37+00:00,0.0,Was he invited to this thing?,neutral
@jenniferthanhhango5018,2024-01-19 16:19:26+00:00,2024-01-19 16:19:26+00:00,0.0,"Milei flew into Davos by a business class flight, saving Argentinians $390000!  Hooray!  Lived what you preached!",positive
@user-ny3hn7lv7m,2024-01-19 16:18:03+00:00,2024-01-19 16:18:03+00:00,0.0,Thank you President Javier Milei!!!!!!!!!!!!!!!!!!!!!!1,positive
@geordie1032,2024-01-19 16:17:56+00:00,2024-01-19 16:17:56+00:00,0.0,Schwarby won&#39;t like that speech.,positive
@hydrorix1,2024-01-19 16:17:25+00:00,2024-01-19 16:17:25+00:00,0.0,A market is a series of investments structured on perceived value for value based on the wants and needs of individuals within the market -- it is an expression of human rights.,positive
@rileygrayson1597,2024-01-19 16:17:16+00:00,2024-01-19 16:17:16+00:00,0.0,Stooge.,neutral
@MGMidget73,2024-01-19 16:17:07+00:00,2024-01-19 16:17:07+00:00,0.0,"He has nailed it.  The IRS has become an abusive spouse, controlling people by fear.  Biden and his puppet masters have almost destroyed the American dream.",negative
